id,price,rooms,squareMeters,year,month
ca532234dc2d3604471944e73d3c9ebd,4000,2.0,45,2023,11
65b7ad34ba4b8204852a480b8e4c4052,10000,3.0,71,2023,11
4825e3fbd521ead06c3c915f57f66604,2900,2.0,40,2023,11
b592c427512f2b04e49aeecaffa79fe8,12000,5.0,125,2023,11
0cdb7698481d782840529cf88247d1b0,3600,2.0,65,2023,11
1c222077ce979c612de0521ab68db3ee,7500,3.0,88,2023,11
dbb9c9a3b90089d1250c544ff0b4d44d,4500,3.0,62,2023,11
d3166d697605f75c1190241d4b93b6f1,5200,3.0,62,2023,11
83bd56af226656e4d83ef881218e181c,2500,2.0,40,2023,11
a196990d1949a4633c2ffac113a96b83,3900,3.0,65,2023,11
1bed37de1f069d6237aaf9cba8c14d42,16000,6.0,146,2023,11
65370a7c510f9616fe6655b20557eb91,3900,2.0,42,2023,11
e6c398c2a6d4303241285ca3ed3986ab,14500,3.0,93,2023,11
3ccc5745c5a04e8c6fe65063ccb233a0,8000,3.0,62,2023,11
576a65d2459bf48379a7571ab708540b,4800,2.0,57,2023,11
888beea66ea96166cca2c6a6c27aef85,2900,2.0,58,2023,11
9737b61004501a634643a2302a0cedf6,4000,4.0,70,2023,11
0b2c3aee744c4da360eeada2dd12cf88,4800,3.0,70,2023,11
1d437434ddbeb25b365ff941cb035137,5600,3.0,81,2023,11
83cb32b2668efb7178d4edd644f4b779,3500,2.0,48,2023,11
7854ba882a0607d61d7b548d6c4729e2,2800,2.0,37,2023,11
7415ab514a8e16f9b6dcc9515a7cd950,4500,2.0,47,2023,11
0df0685164b92c8646d5b188ee639102,9900,3.0,73,2023,11
8f31b26a23854f1a486567ee134b4573,4600,2.0,41,2023,11
545f4270a54c78dc2183d3f48da8ed3e,7800,4.0,130,2023,11
5bf89203dacae8be635745f4e1da568e,7500,3.0,96,2023,11
33d38883ff9b6edd14bc555ba26a5d14,4500,3.0,70,2023,11
6d4cdc93d0dec4566c3e14cac9c3ae9c,13500,6.0,124,2023,11
ecc237ead0fc0f9f508de69a75c875e6,2950,2.0,36,2023,11
e23b741ece564b7920fa2af558a0f819,3200,1.0,29,2023,11
3b223bac02199fda559d590462ea9c08,5000,2.0,60,2023,11
776d93ff9980d94c7b7e58f1b64d6923,8800,4.0,115,2023,11
219542cdafb453f57fe1e3b860161c89,3000,2.0,51,2023,11
ec3718aae8011364ae1896aca89ae7a1,4700,3.0,51,2023,11
22515ac3119144d3f422c474a50a0c9e,7500,4.0,96,2023,11
53b582acfc3af3040ab6dc492b2d8ece,3000,1.0,26,2023,11
2314d32bfd74a8345a24300cf51571a9,10900,3.0,77,2023,11
df0209c51d53fb04116554c733409962,7900,3.0,90,2023,11
4ececfe5f5b39daf526a60afa0491ba2,3000,2.0,41,2023,11
b9119bfe9632634846a2d062f0b8aa5c,3000,2.0,38,2023,11
e7d03ce3e1cca7db36b2228427296ef6,2800,2.0,53,2023,11
a459a89d262add2c202ae2c3fa1454b9,3000,1.0,33,2023,11
44a583130d53df0c883cea52a49cba96,6000,4.0,86,2023,11
7b8919885c34907cc4ed3706a76f2009,3500,2.0,58,2023,11
d31be5a758977f388749801430519040,4300,3.0,69,2023,11
cfd37ce8d067ab02eab4c7aa352bdeae,7000,4.0,73,2023,11
de7f920d48d8c99bb38302eb2b2568ee,2900,1.0,31,2023,11
9dd1ba6aa047d3fc8b945d6ee09ef5d7,3900,3.0,50,2023,11
c5f527c3059691bb1a135d4ba132ba2e,5300,3.0,83,2023,11
c8e8696d11b5eb400105f59c6bcd78a5,3000,2.0,53,2023,11
9c91a7a80e2270cf0a5e2fb43629f944,9000,4.0,97,2023,11
15d54ac8d810db5e4945209a7e35f1ab,3100,2.0,42,2023,11
474259fdcb50222e52d9b4ffb9007a7d,5600,4.0,85,2023,11
2fb526864e520a68ed2862cc63377c59,3500,3.0,68,2023,11
e9fb3b97f1fecbcbad88cb4fabc83bbf,4400,2.0,44,2023,11
159484e11f6e229968edb0fa893112eb,9000,3.0,92,2023,11
d65b3088a206fd704d16568bb46eb416,2700,2.0,48,2023,11
367467785bbabf53553cba30046a8e93,3450,2.0,59,2023,11
6e17ef32d9deca36ddf5563232a306ff,2800,3.0,45,2023,11
afad4c1f6432a800ee06e8474a2935dd,12000,4.0,120,2023,11
79f5f8edb1100ea080887ee3e79cbe2c,3200,2.0,40,2023,11
2d3059a26479c8a9f7e7e25dbb68d0cb,3500,2.0,45,2023,11
be0c9039283ebaabafbe319ba9e89f98,2500,2.0,50,2023,11
3c126128220ff8a409ae4984a9524f72,2500,2.0,48,2023,11
6942d04e0bacdfe53c554f935893410e,4300,2.0,60,2023,11
3aed88fffdaa30b747dbd219c563a40a,4100,2.0,65,2023,11
3a8282dd3222fbb70653a224e80a1f68,4900,2.0,53,2023,11
7dac80d0f59cd3eb4926762c5f7e6907,5750,3.0,55,2023,11
1aa7a95ceadee9c2556aef8affdbf537,3150,2.0,44,2023,11
fd6a37c0a507d08bea3ca556355ec244,3150,2.0,44,2023,11
44a61cfe8459afdf8d4d1b4a5d68feed,8500,3.0,69,2023,11
7431cba09b3edcbc87dd2a1c3474ec00,12800,4.0,107,2023,11
0f6b7cf3d9c7f6ca548e37a7623eba6c,2900,1.0,26,2023,11
d4bd3cb6ee42fb7636a546b8224b01e0,3500,3.0,71,2023,11
2aefd58805ded11cb557c6922015f891,2500,2.0,42,2023,11
59bca113ba15b25100561478e8c47909,6900,3.0,72,2023,11
7aa65de47a63586a4960256f1c5858ee,2800,1.0,31,2023,11
8c634faabce8c7b5c672d03aea87c3f7,5500,3.0,65,2023,11
d701a73ee9b55f279ed79b3eb23c9860,2500,1.0,35,2023,11
210686bffc2b286ae3bdce559f9ff70c,2400,1.0,32,2023,11
0704100b844b7b0800c48e9a7985208f,3800,2.0,60,2023,11
30ed5a26df06ee450e197d28c01a6892,2700,2.0,39,2023,11
87e3932bcba6b3018f64693ce909042e,4000,2.0,50,2023,11
f6c90473e5552a0b96ac25d47c627cdf,3600,2.0,48,2023,11
f871254f20b57cefa9e6246320b6b4ac,4500,2.0,50,2023,11
eff6548a3675a9717fec0419690a85d1,3900,3.0,58,2023,11
77dca47abe5a24a1bb86b94f537a1611,3650,2.0,36,2023,11
37a03fd928e43df9aebc022b069db54a,7900,4.0,101,2023,11
7235027f8554e1f4c0e78fad840f2d25,7500,4.0,93,2023,11
eb7dc9e3351ef3e7950cd5aa7882e847,6500,3.0,65,2023,11
96990cd90bf8262e2ae0d93aedd4d4c2,3400,2.0,40,2023,11
500d9f112d30fea888adab18347fd028,4550,2.0,47,2023,11
50073a03dd2676d39aa136e4b22d3cf2,2500,2.0,48,2023,11
5a219433fa62fe62edadaccaac515979,3500,2.0,43,2023,11
cc70ce3e9a26bdbdf9dd32c0fbc699e8,3500,2.0,48,2023,11
9e9db4fdca488b1ca8781453cc6faba2,2700,2.0,49,2023,11
8d78911921038c4c5ea5bbaca3aac9e1,3600,2.0,40,2023,11
00a9607f9fed02cf16d8c2b4ca807f9e,3800,3.0,74,2023,11
dbfb643c212ba8b03adb04c1c8488b20,2800,2.0,42,2023,11
e0fed2908c470959715e55eca6d2638f,2600,2.0,35,2023,11
4c4f844b55a4410a2c5abb076ab433e8,7000,4.0,78,2023,11
01836f0fdd537d60da1a37e5d63ddb29,6000,4.0,90,2023,11
bb69336387b6db62b7253480b6861f97,2500,2.0,51,2023,11
a26d95a1f1c4b0d454fd12f1a9ff244a,2900,2.0,45,2023,11
81c5ea2051dcad502aefcfb92f83b8fa,2850,2.0,47,2023,11
5f0a4ef2a23514cdb0a148d7d57384d9,3500,2.0,44,2023,11
f7da5f4924c82a5cafc56b7a64148b3a,4000,2.0,51,2023,11
6b67882e3fe3a85ce314f32dd439801c,2400,3.0,45,2023,11
a8cfeff31c7c55b745c77cc6ba59550c,2500,2.0,38,2023,11
3ba7263724225e6ffe50dbd9eee42897,10000,6.0,130,2023,11
8fc273684a191e3469d230d586545780,3500,2.0,50,2023,11
c4e62979bbb3baf8822d519489b93287,4100,2.0,55,2023,11
b485234f065339ad9f077b801ee0fe61,10000,3.0,95,2023,11
487fc918c540405737322c025a4bb72f,3800,2.0,48,2023,11
85448ac9ae160a9f6fe6a499bc5e5b20,9000,3.0,100,2023,11
5e191678a5468d32a6b78197bb3bf5ed,2750,2.0,42,2023,11
2463f87f9ec5c185016baf8645b85d6e,12000,3.0,101,2023,11
de81530360e0acc17364bb080accb5c4,3600,1.0,25,2023,11
b952f22723d8070fdc1c943a21dad266,4500,3.0,49,2023,11
25721d5c597e3117454011a049a0f80f,4500,3.0,65,2023,11
5a5bf5593bcd10b4b98d7570d753f3ce,7500,3.0,93,2023,11
59220e2f443890ee56f55d8d40539dca,12700,4.0,120,2023,11
042f40079602374787988eb1cba85c9c,5000,2.0,55,2023,11
dce0af9a51593cef993c4cb771a8ba98,4800,2.0,43,2023,11
9575345e77dca3fe1058b94176855acd,3900,3.0,56,2023,11
78ff6fe6688ee16849af0910d89e88e1,5500,2.0,51,2023,11
833617d1bd6c1164a8bf216d8aaa5c3a,18000,5.0,140,2023,11
c871f0e4d488b796d994d9f770205926,6400,4.0,88,2023,11
05c77ee5f6049988bac5cb9af797a78d,3200,2.0,45,2023,11
56c156134bde04fb9b869d91eb8c9ac5,20000,4.0,130,2023,11
111a0b1caa7790f699935bc42b7b2b4b,6000,2.0,56,2023,11
676cca076f2b9521f4153acd67bf7e41,7000,4.0,84,2023,11
b57db4a94250093ae127b724571d5cb4,9500,5.0,100,2023,11
13a83756b1d2ecd90b4666f67bd4964d,9800,4.0,76,2023,11
da49c6a3f9b046c971ce896098ff145a,9600,4.0,74,2023,11
2edad3de189172e68f352ddf96d09f4b,6500,4.0,86,2023,11
0b55eec1c6a221348ed5cca6a17a446c,5000,2.0,52,2023,11
2f57e7c547bf503fe3a62168f0034f40,13000,4.0,119,2023,11
dfa5733c12720cd9d59d367d5e5b76a0,7000,4.0,132,2023,11
0ab8bec7c2792c2b2d8a3431754455ab,4320,2.0,42,2023,11
8eb6ce77bfcac1300495c9256a43c57e,6950,3.0,82,2023,11
02193b20833c728514eb0f551d4f9fdb,7500,3.0,90,2023,11
62e696ba1723407049a4c513aedd5192,4300,3.0,57,2023,11
3fc1f3a4132c39f21f99246ccc3ab8e8,6600,2.0,48,2023,11
4717adffb5b3c1ac4b80c8db46dc9d4b,8000,2.0,43,2023,11
fc94db4ed08a65b820b75712d9434901,7500,4.0,114,2023,11
88de2e376435736ada2b89c69e3163ca,5800,3.0,72,2023,11
343fbdb2cd285d14f203a546b09a010f,6500,4.0,102,2023,11
70dde1d4bc748b23f0e318395840c0da,16000,6.0,135,2023,11
c242d96b1cc20d486e1311257c5f9079,12000,4.0,120,2023,11
0581e6ce5c4d9933e7fbb325de892eaa,7000,3.0,73,2023,11
dc183f3bd291482e7c9604383c6b6cd2,4000,2.0,47,2023,11
645030bb7aacb5af872d3151519a5894,4500,2.0,43,2023,11
01efbeb7e10c9891c8dde1cb74e83de7,11000,4.0,135,2023,11
960996239632ab5ae3aa543919584f84,8000,3.0,91,2023,11
0e9795c9bae7efbe2afc96c5e1fa5f4b,14000,4.0,103,2023,11
e8f1acd4e9a7f61837a7e396468ed4a1,9500,5.0,119,2023,11
361f55ddf6ca63899a398998c498a188,9500,3.0,71,2023,11
97ae51e99ada5003ff21fc8eb0efab4e,10500,3.0,90,2023,11
f87d66f1f1f9c278f4511687888a8d2a,10000,5.0,115,2023,11
15207217a9973c5793da8de355216bf3,7500,3.0,56,2023,11
de3e5da07d0e373371da5c32e34d422c,6000,2.0,50,2023,11
3eb91ffca988f3e38def22a78a664c4f,7500,3.0,84,2023,11
738152e2378d012b9b379ed29e282365,7000,3.0,94,2023,11
1222d4aae1b9929e8c025e92c9a9136e,8500,3.0,90,2023,11
9703eea9ca53c190684b89c73b23c2ff,6000,2.0,65,2023,11
d4a9b6c47cfb0074cefd89757bbfc1e9,4600,2.0,41,2023,11
e4fef19f2fa2b8d4d462b8a0d04fb4b9,6500,2.0,58,2023,11
0f0c92afbf9bdc09176a29e6f891a57f,5500,2.0,50,2023,11
103d42720fa1895a3e78a35822f12d7b,9550,3.0,95,2023,11
15f06d7fab16cd62d4a18eef842c9841,5700,2.0,49,2023,11
14854deb3aae5f032d94ca97db5db07c,4100,2.0,60,2023,11
9066c4bed45558dc7274986c3fb1ee6d,13000,3.0,100,2023,11
dd5954b14dc4247fe8169af5a911010d,6500,3.0,75,2023,11
51503aa507adf2c8f2fd3740142c3862,7500,5.0,108,2023,11
f7a3cf9ec3bbc78089b2c4e0f3e44b7e,6500,3.0,90,2023,11
00655decd25fb8641bf2178e52455a51,10000,5.0,115,2023,11
2f03df912e008a68c5a2f39b610d562e,14000,3.0,98,2023,11
1d958714ecad9988d980450799e4045c,8700,5.0,107,2023,11
2f831a7169be9c9721b87faf9e434ffd,4000,1.0,35,2023,11
4ee365fb47e0247fdcabc6d56cf69c28,13900,4.0,130,2023,11
73802b0d1af1875b496be259057f2314,8400,5.0,110,2023,11
383683b682c72b856c0a93e1f42c2de3,4300,2.0,45,2023,11
91710a4190bdeea34a1ad85744a083b0,9500,4.0,138,2023,11
76ae1cdd9f3d0ac1b7a365d71999dbb9,7000,4.0,137,2023,11
d537bc2a1f3d95ced9b632946c822e42,12500,4.0,120,2023,11
9f3be1759712bfacc971c49c9711eee5,7200,3.0,87,2023,11
fa58786ea06af211bec71b0cf35eafd3,18000,4.0,105,2023,11
cd9d1333ed203190eed2b283a0c60bfe,5000,2.0,52,2023,11
0b3f2914422ce52adc88518ba763b9de,10000,3.0,90,2023,11
a83ae152ab080514d2dc408a954efa00,13000,6.0,140,2023,11
d90af23a33cba8d50f2683570c103f21,17500,6.0,146,2023,11
28c7a47cda99da8a57dba681a8cb3c8c,9500,4.0,127,2023,11
76c00cf128fe45938a8d574c8d9da9a0,6000,3.0,98,2023,11
6c2253279e2bffbac1d1f37fec162895,4000,2.0,52,2023,11
dae176f06b985d42e7206682f7df7b7e,10500,4.0,120,2023,11
e81bacd39cf4215a0f58fbbe36e991c0,9000,3.0,76,2023,11
b412290e414a2101649f088b3461c349,14500,3.0,93,2023,11
97509087b597ce495f7a96b9cf61c052,10000,4.0,94,2023,11
23ce9ac3c4597e15dea340b321595081,19000,5.0,120,2023,11
2a25629c5ee4ced4f7cf99e970f4d045,8000,3.0,70,2023,11
4fa67b2d18c926050c7523497d2cb00a,14000,5.0,110,2023,11
39e959dd898a7fdbe392b384559097e5,6000,3.0,80,2023,11
7335f0f4ba36e996f035c62fca0732b4,15000,3.0,87,2023,11
1cdd6a143d7fa49a7eedb0af15fd38f0,4500,2.0,47,2023,11
37d46e729e24a773a0aed3dbcafdf8db,9500,4.0,120,2023,11
04195167dd5da7f6392dc3ce29d18da3,5000,2.0,43,2023,11
f1a8feb6b45b78d33cd3ee7f26b738c4,5000,2.0,43,2023,11
161cd4007b53a6f75bc5d20bd724aa27,12000,3.0,80,2023,11
7a021d99385adcdf4ec2430df50fdf02,16000,6.0,149,2023,11
f1be82919f73f4d20837d33f76219e14,5100,4.0,83,2023,11
f18e46e8c7e10befea0aabe59b642f57,4000,2.0,44,2023,11
5f90f7535a0b50a102dbc94a3261d22e,4300,2.0,38,2023,11
163d5b89cb4c344956703f9e0b2cf485,4400,4.0,81,2023,11
11c30ee78c390522afb6ff7d149bc4d3,4700,3.0,51,2023,11
692b3ec3512a1c4d925ef1493ea56a09,6800,4.0,85,2023,11
2b19459e170b485abed460e1ca510be4,3700,2.0,45,2023,11
f61aecd96ebec8f0615650fa0452d28b,2950,1.0,32,2023,11
ce0d77c1b33a9925c3a55a702fd23991,3300,2.0,65,2023,11
6c1ee68843b1d705be75ab28fb65ee9c,5000,2.0,55,2023,11
d53e2dde071dae74c3308ad3fc14c31d,3700,2.0,62,2023,11
6ae08bccdccfb722e740fac0124b86ae,5000,2.0,50,2023,11
8ff484ae64ff37976a567f638dd961a9,5500,3.0,78,2023,11
56cf00bbb80ad366be102011e738ccda,3900,2.0,49,2023,11
33cd45ecae7f0d7293d9003ef9016fc4,3500,2.0,52,2023,11
a65c185381ea7004afd1fd1c833da7d0,6000,4.0,86,2023,11
0db64f44c83b510809f0721d8249f609,3600,2.0,46,2023,11
480e2ededa8c014ed35ef111c1a62459,2900,2.0,37,2023,11
b2311eab6c745ece8d86b5b0ae621e25,2800,2.0,48,2023,11
15c02e4cd7d1584f8f034d3a24a4a3be,4800,3.0,63,2023,11
175b7b91a7c2181ab77f765122cb0d48,3000,1.0,25,2023,11
17e8438760c342fc24fef533fb47c3cc,3750,3.0,61,2023,11
0a8fd26ef65f63f7897da5044d845ac8,6500,3.0,60,2023,11
f63bc490f162823bc8639d77a8e71413,4400,3.0,73,2023,11
4246c1ea5baac2d3f49e8411e9efe2ac,3900,3.0,62,2023,11
56216a76ddbc62efed04de9dc3988b3f,2500,1.0,35,2023,11
4d4d7cf11be3f7ac16d4202c4a3a635a,12500,3.0,83,2023,11
ecba033c5f0339c3d3dea90e43d4ccd8,3000,1.0,34,2023,11
b12ec043c282ddc3955c0c5403104537,11000,4.0,120,2023,11
42d879be653ae3b6972caa9af849798f,8000,3.0,70,2023,11
d922cca41cf80879e51b3e92de9d7658,4500,3.0,60,2023,11
7a67009b9e21a9ba6e42a8d1aad0c8ba,7900,4.0,90,2023,11
e8b39c6c98c50fc43891fabddd8ec9c5,2650,2.0,51,2023,11
13b4ca1f3050f5c31403d3181d9e3a6d,2900,2.0,38,2023,11
190f2d2e6441b1de9f6fb676217fd35a,7000,3.0,71,2023,11
d19a97d30cb5b011e9860d0a218955cb,4100,2.0,44,2023,11
1afdc48a26c5b2fff0a998e6a22e1c1d,7000,5.0,114,2023,11
b566e245625b6d44729d204678cbc3e1,4800,2.0,52,2023,11
c8961039bf19bacf4318dbb9abbd12a6,2800,2.0,47,2023,11
4feac944b3d1453af3e87c675070743f,3990,2.0,57,2023,11
14156660c9df4a3c13982d87aa5cc111,3700,2.0,38,2023,11
5f9ce54f75ea7f0d61e082398733bd04,5300,3.0,84,2023,11
56a0cb47391eb1ad4d3e37c07d67d10d,6500,3.0,82,2023,11
6522f8048f3759e46d75ee784902777b,12000,4.0,113,2023,11
53efb10d058351723846d0e6758fc681,4200,2.0,51,2023,11
001c7d1166a1868d4d953b3cab88f8fa,5450,3.0,70,2023,11
0aea69f9803b4489c4b70f68a2db7aa6,3000,2.0,48,2023,11
f124c19beb9c0bab39863ce7b53f4a54,3300,2.0,43,2023,11
b2f8e7ce57d0dcc123209b341d57a7df,2700,2.0,38,2023,11
d2dc09839cf9a286c7313d6fa75f9dab,6000,4.0,118,2023,11
8881ba89eefd1ad10e29af35568a6929,6000,3.0,71,2023,11
1292e09e11059933b395c27f432381e7,6000,2.0,40,2023,11
701f8ee0db6bdf1b25e8070369c10e52,9000,3.0,68,2023,11
9959ec5e7f5afbbd98d7504f41a48cfc,4200,2.0,50,2023,11
06346f02963dc34d2143bc28519bd2f6,3500,2.0,37,2023,11
e27f289c13373402b206d899af86cfe6,4300,3.0,72,2023,11
d95fa4bbc563aaae0660566cb90be734,7800,3.0,69,2023,11
c9e503f61d30687f69045c1aeb9f00ee,8000,3.0,88,2023,11
8e4bc9cde486754893ef4dc68cf56268,3700,2.0,55,2023,11
12ad4bd4b27d1ec883d3a684e0c6b641,6000,3.0,60,2023,11
75928663974fedf73f80094bbdae5e06,6000,2.0,56,2023,11
3a261595d10634771ca0e91f82faf51e,3500,2.0,50,2023,11
806766477b0c82c0a504fc8d242283c8,3100,3.0,47,2023,11
2717832b406565e1091fe697e846cd3c,4500,2.0,56,2023,11
86d4e57d5c87a7fb870122f60f5fe9f4,4000,2.0,44,2023,11
27bb35df8637e32a6ed9fecae9140707,4500,3.0,68,2023,11
67590037c01b548f73b9dd711fbe5178,3500,2.0,37,2023,11
548878d374d0764ff0bd6b7fd19d25bc,3300,2.0,40,2023,11
906195b9b7a1e7317ccf54d1b9eee253,2900,2.0,46,2023,11
4a8bd75ea3d151b9682510a660da6936,4400,2.0,35,2023,11
24f666762e5165f9beb37020d833689e,3500,2.0,48,2023,11
693cf18fc02989f7e2ab1f2fe251865f,4000,2.0,38,2023,11
564d7a9f42e392255b5116348c8db9bb,4500,2.0,48,2023,11
eb57e55a9ea4d136ea0b62421a56e53b,4500,3.0,71,2023,11
0374dfa545c07e980369e1f2e6171347,6500,3.0,74,2023,11
8b03d0b104b723f22caad19ec00fa8a6,3300,1.0,25,2023,11
c380b5d1d9294eaa4b6709756413373a,3999,2.0,49,2023,11
8d459c76cafd2acdd776ae3982216ca7,4700,3.0,52,2023,11
9cbf02dd460bdcde5dd0a80d3b6d5bb2,3400,2.0,50,2023,11
a0b6c34f2aaf8890a246be57089cf539,2500,2.0,40,2023,11
e2f324b100b37823c04ac5b6aebd9d1a,6200,3.0,87,2023,11
c0e3f2dacd44a868f62ad5ff48b5c437,3000,2.0,43,2023,11
29a2fa005035cc039001ce31d5d05274,2900,2.0,36,2023,11
0a98da4ca7e0d3f6b761c2ff0d904e65,2800,1.0,32,2023,11
6f2675f90e349225052869eec7f1878d,2950,3.0,60,2023,11
782962932266ce2fe48193756509883d,3600,2.0,50,2023,11
ab68e57ca778b932988226ae192a23b7,20000,6.0,146,2023,11
