id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
d9b71f1857c7650f3920aee6d9920e36,szczecin,tenement,39.76,2.0,2.0,3.0,1930.0,53.4279257,14.5404657,1.45,53.0,0.041,0.555,0.232,0.266,0.128,0.259,0.149,condominium,brick,,no,no,no,no,yes,329000
84aac3db4602b8d1d6cc8b24aed6968d,szczecin,blockOfFlats,36.0,2.0,9.0,10.0,1980.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,,low,no,yes,yes,no,yes,380000
af55d205738145610e8143a5efb11fe4,szczecin,blockOfFlats,42.42,3.0,2.0,10.0,1980.0,53.4465,14.5782,2.81,2.0,0.698,1.26,1.054,0.766,0.203,1.8,0.38,condominium,concreteSlab,premium,yes,yes,yes,no,yes,559000
284322e58828bf097e924e26e19db44c,szczecin,blockOfFlats,30.94,1.0,2.0,10.0,1979.0,53.44129217,14.56834316,2.05,16.0,0.202,1.029,0.508,0.174,0.285,1.4,0.224,cooperative,concreteSlab,low,no,no,yes,no,yes,309000
39a74b03b9a5041bcf5b770a8af33d62,szczecin,apartmentBuilding,39.0,2.0,6.0,7.0,2020.0,53.4159,14.5329,2.04,8.0,0.547,0.463,0.04,0.197,0.259,0.446,0.678,condominium,brick,,yes,yes,yes,yes,yes,550000
947dec88acf4b002177668c3c14bb9b5,szczecin,apartmentBuilding,71.47,4.0,2.0,3.0,,53.4498,14.4986,5.07,13.0,0.187,0.975,0.092,0.57,0.117,2.287,0.083,condominium,brick,,yes,yes,yes,yes,yes,929000
365fb12b5cca6ab0e7f8a49009335ada,szczecin,,55.99,2.0,3.0,3.0,,53.433,14.5484,1.35,67.0,0.126,0.217,0.052,0.319,0.115,0.515,0.108,condominium,,,no,no,no,no,no,450000
63e4081154ff5f43c892bfa30563bbfb,szczecin,blockOfFlats,83.3,4.0,4.0,4.0,2020.0,53.4319,14.4861,5.05,1.0,1.12,0.98,0.668,0.745,1.05,3.035,0.377,condominium,,,yes,yes,yes,yes,no,1050000
997991ab617cf89d71f71bb93cc869c4,szczecin,blockOfFlats,47.55,3.0,7.0,10.0,1970.0,53.43524198,14.55714224,1.34,26.0,0.134,0.128,0.255,0.143,0.146,0.72,0.133,cooperative,concreteSlab,premium,yes,yes,yes,no,yes,489000
26d8bec410726e09011b10526783f10f,szczecin,blockOfFlats,63.0,4.0,1.0,4.0,1977.0,53.45616459,14.49379921,5.75,10.0,0.389,1.748,0.164,0.18,0.659,2.893,0.174,condominium,concreteSlab,premium,no,yes,no,no,yes,660000
a2687a4baaa48044d25119d3e8dde9c6,szczecin,blockOfFlats,76.19,3.0,4.0,4.0,1995.0,53.4222355,14.5417788,1.28,19.0,0.041,0.558,0.223,0.43,0.203,0.725,0.194,cooperative,brick,premium,no,yes,no,no,yes,675000
801f11cc39b71c03a8f9dbf21556d412,szczecin,tenement,53.58,2.0,4.0,4.0,,53.433,14.5468,1.42,76.0,0.202,0.309,0.129,0.388,0.072,0.456,0.147,condominium,brick,,yes,no,no,no,yes,399000
c7317788b7c9f65d767ad8e677ea1de7,szczecin,blockOfFlats,45.5,3.0,2.0,4.0,1970.0,53.45580911,14.53805351,3.91,10.0,0.087,0.356,0.21,0.378,0.165,1.577,0.219,cooperative,concreteSlab,premium,no,no,no,no,yes,499000
52e1810bf55f662b9d02964f8cf1ad3d,szczecin,tenement,132.21,6.0,3.0,4.0,1930.0,53.4273184,14.543117,1.26,61.0,0.216,0.379,0.26,0.401,0.11,0.233,0.071,condominium,brick,premium,no,no,no,no,yes,795000
8db5ab924f8499c920bad903761dd721,szczecin,tenement,25.08,1.0,5.0,5.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,309000
5667240dd7eb29713d07bfee401e05ce,szczecin,blockOfFlats,51.77,3.0,7.0,10.0,1967.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,cooperative,concreteSlab,low,no,no,yes,no,yes,409000
23d558163bb1c7863c73485048e50858,szczecin,,53.8,2.0,5.0,5.0,,53.42942948,14.55464244,0.79,60.0,0.147,0.437,0.328,0.198,0.009,0.465,0.073,cooperative,,,no,no,yes,no,no,380000
c46dc5c77cbd2f7c33ed6f39224e7be7,szczecin,tenement,69.57,3.0,,4.0,1930.0,53.42458495,14.53982705,1.41,31.0,0.09,0.589,0.274,0.501,0.233,0.588,0.275,condominium,brick,premium,no,no,,no,no,520000
9c572ac96a395e98e8335f5f7466b0d4,szczecin,apartmentBuilding,79.5,3.0,4.0,5.0,2007.0,53.4222,14.5565,0.32,53.0,0.184,0.432,0.138,0.302,0.113,0.865,0.407,condominium,brick,premium,no,yes,yes,no,no,870000
cb41024a95d16d3d460289828ebe2f06,szczecin,tenement,50.0,2.0,,1.0,,53.3644,14.6609,9.32,6.0,0.367,1.368,0.377,0.273,0.367,,0.399,condominium,brick,low,yes,no,no,no,no,320000
b56a8926f2079a5af29eec2ebd7935cf,szczecin,blockOfFlats,62.88,3.0,4.0,8.0,1980.0,53.4230495,14.4471272,7.54,0.0,1.046,3.027,1.23,0.961,1.102,,1.436,condominium,concreteSlab,low,no,yes,yes,no,yes,482000
e689c4a07f9f0fed379d8bb94a60b765,szczecin,blockOfFlats,69.0,3.0,3.0,3.0,2005.0,53.3658,14.6614,9.24,9.0,0.448,1.33,0.22,0.197,0.232,,0.24,cooperative,brick,,yes,yes,no,no,no,639000
9088d41bff1b9b29a3dea8b94d53c87f,szczecin,blockOfFlats,57.0,3.0,5.0,12.0,,53.4412,14.5672,2.02,16.0,0.159,0.953,0.548,0.131,0.209,1.368,0.2,condominium,concreteSlab,,yes,yes,yes,no,yes,490000
6febe33b4e73f37958416fb97b501d17,szczecin,blockOfFlats,64.2,3.0,3.0,3.0,2000.0,53.3658,14.6614,9.24,9.0,0.448,1.33,0.22,0.197,0.232,,0.24,cooperative,brick,,yes,yes,no,no,yes,519000
a08a49598534c7ae6e4c312f4210b10b,szczecin,blockOfFlats,47.0,3.0,10.0,11.0,,53.4336,14.511,3.5,15.0,0.148,1.016,0.293,0.255,0.315,1.392,0.146,cooperative,concreteSlab,,yes,yes,yes,no,yes,349000
1929a8b3aa1881fcd77ce64d41aa7273,szczecin,blockOfFlats,63.0,3.0,11.0,11.0,,53.4542,14.4911,5.76,14.0,0.224,1.659,0.376,0.103,0.591,2.941,0.125,cooperative,concreteSlab,,yes,yes,yes,no,yes,469000
40f1037ec6f59bcbae3ab9ac5fe92f0d,szczecin,blockOfFlats,77.0,4.0,6.0,11.0,,53.3797,14.6552,7.91,23.0,0.128,0.164,0.272,0.252,0.156,,0.148,condominium,concreteSlab,,yes,yes,yes,no,yes,450000
2dcad0f99fed10e77fbc56847c408290,szczecin,blockOfFlats,60.7,3.0,1.0,4.0,2000.0,53.4352,14.5636,1.32,13.0,0.462,0.556,0.434,0.362,0.106,0.663,0.408,cooperative,brick,,no,yes,no,no,no,450000
d96ca644f596e4b9de45302ad67e4200,szczecin,blockOfFlats,70.0,2.0,3.0,4.0,2003.0,53.4307,14.4844,5.14,1.0,1.015,0.926,0.536,0.818,0.994,3.175,0.207,condominium,brick,premium,yes,yes,no,no,no,370000
2bd0481cf7b2b7404f9a94ec138c580f,szczecin,blockOfFlats,115.0,5.0,3.0,3.0,,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,brick,premium,yes,yes,no,no,no,640000
bb6ee4729129333e56a0c1ada9a9114c,szczecin,tenement,95.78,4.0,,4.0,1945.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,no,no,yes,649000
8d43796bd5c922402ae1e6f13e8cb5a8,szczecin,tenement,52.93,2.0,3.0,4.0,1950.0,53.4231,14.5421,1.25,20.0,0.087,0.522,0.261,0.37,0.253,0.707,0.238,condominium,brick,premium,no,yes,no,no,yes,585000
03992259476bc3288578d02437cda85a,szczecin,,69.55,4.0,5.0,5.0,1920.0,53.42849628,14.53814176,1.62,54.0,0.109,0.715,0.073,0.22,0.138,0.369,0.155,condominium,brick,,no,no,no,no,no,619000
b1a2d3ec384f692a6530e4b0413f97f5,szczecin,blockOfFlats,48.0,2.0,4.0,4.0,1980.0,53.4032593,14.5198134,3.53,9.0,0.416,0.855,0.449,0.102,0.171,2.002,0.079,cooperative,concreteSlab,,no,yes,no,no,yes,449000
a0eb0d2a179f9aed9769379cfa8e9527,szczecin,tenement,41.0,2.0,4.0,4.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,,no,no,330000
cbab73ba0e7bb83fee14981f67502697,szczecin,blockOfFlats,45.5,3.0,2.0,4.0,1980.0,53.4559,14.5391,3.89,10.0,0.157,0.424,0.279,0.415,0.225,1.609,0.289,cooperative,brick,,no,yes,no,no,yes,499000
734a796e5cbec2cfb9bb30ce775bcd7c,szczecin,blockOfFlats,59.3,3.0,,4.0,1978.0,53.4500234,14.559986,2.96,17.0,0.276,0.453,0.382,0.14,0.379,1.865,0.353,cooperative,concreteSlab,,yes,yes,no,no,yes,539000
e3829c436b0a0152ee322738d5cba535,szczecin,,48.45,2.0,2.0,4.0,,53.4253894,14.55248594,0.6,65.0,0.317,0.273,0.131,0.146,0.03,0.745,0.106,condominium,,,yes,yes,no,no,no,540000
87f8fa463b7910868af42cfab1f55591,szczecin,,43.68,2.0,3.0,4.0,1950.0,53.42769081,14.53544855,1.76,32.0,0.168,0.653,0.131,0.398,0.057,0.566,0.047,condominium,,,no,no,no,no,yes,388000
e6f36d5745d403f277c3bec8514a620d,szczecin,blockOfFlats,65.25,4.0,1.0,12.0,1985.0,53.4544245,14.5627738,3.45,15.0,0.268,0.094,0.063,0.446,0.113,1.386,0.032,condominium,concreteSlab,premium,no,no,yes,no,yes,685000
ec46a1c73592ebb598a23acd7f7467b9,szczecin,apartmentBuilding,57.36,2.0,2.0,4.0,2003.0,53.43157,14.61499,3.69,0.0,2.73,3.98,2.873,3.1,2.798,3.542,2.672,condominium,brick,,no,no,yes,no,no,690000
4b56a8946cc72c82e86407854bf03a02,szczecin,tenement,124.8,5.0,2.0,4.0,1900.0,53.4308502,14.5446846,1.36,84.0,0.39,0.455,0.158,0.342,0.014,0.179,0.105,condominium,brick,low,no,no,,no,no,830800
bd0b1bcb8276dae5677c55a7d7dfc900,szczecin,tenement,95.23,3.0,3.0,4.0,1900.0,53.4308502,14.5446846,1.36,84.0,0.39,0.455,0.158,0.342,0.014,0.179,0.105,condominium,brick,low,no,no,,no,no,636500
7e9c400c1c819184276c31decb7e7362,szczecin,tenement,105.4,4.0,3.0,4.0,1900.0,53.4308502,14.5446846,1.36,84.0,0.39,0.455,0.158,0.342,0.014,0.179,0.105,condominium,brick,low,no,no,,no,no,703500
20cf57c55946d853fed7aa72e8e86ab7,szczecin,blockOfFlats,89.08,4.0,2.0,2.0,2018.0,53.4772951,14.5412244,6.13,1.0,1.229,2.577,0.939,0.553,0.391,2.952,0.51,condominium,,premium,yes,yes,no,no,no,849000
fb618a09df519a3d81139ff17bf5f10f,szczecin,tenement,57.0,2.0,2.0,4.0,,53.4308373,14.5419351,1.51,75.0,0.261,0.582,0.132,0.166,0.043,0.19,0.075,condominium,brick,,no,no,yes,no,no,449000
21008742c868a7f4d7cd8dcea37b1161,szczecin,tenement,62.37,2.0,2.0,3.0,1930.0,53.4312283,14.56394832,0.89,18.0,0.237,0.727,0.091,0.072,0.236,0.258,0.608,condominium,brick,low,yes,no,no,no,yes,539000
31ba703637d8b1462a6f8914841c1075,szczecin,,79.5,4.0,1.0,1.0,,53.397,14.6758,8.16,11.0,0.321,2.484,0.282,0.372,0.243,,0.279,condominium,,,no,no,no,no,no,450000
87c85e45e15b28c751313010be78ca4a,szczecin,,47.2,2.0,,4.0,,53.4535374,14.5532032,3.39,10.0,0.41,0.663,0.355,0.355,0.189,1.941,0.22,cooperative,concreteSlab,,no,no,no,no,no,399000
080d069f686a5ffeb4817d2c3e1c6c8a,szczecin,,90.0,3.0,3.0,4.0,1930.0,53.432457,14.53656435,1.91,49.0,0.109,0.422,0.159,0.317,0.133,0.358,0.287,condominium,,,no,yes,no,no,no,699000
dee54c31b1d661b119061751ade864d8,szczecin,blockOfFlats,53.0,3.0,3.0,4.0,,53.456111,14.493056,5.78,12.0,0.394,1.766,0.21,0.152,0.676,2.931,0.224,cooperative,concreteSlab,,no,yes,no,no,yes,479000
a7330a658f046f639fee1085a37eb015,szczecin,blockOfFlats,57.0,4.0,2.0,3.0,2000.0,53.453566,14.474175,6.66,4.0,0.487,2.461,0.696,0.848,0.07,3.951,0.069,condominium,,low,no,no,no,no,no,610000
0b32fdc527ecdd58a52c95571873bf62,szczecin,tenement,125.54,5.0,1.0,4.0,1936.0,53.43226655,14.54053887,1.67,72.0,0.155,0.525,0.316,0.231,0.055,0.301,0.045,condominium,brick,,no,no,no,no,yes,999000
b5ce18c5c9f460538e36773845d4637c,szczecin,tenement,38.7,2.0,1.0,4.0,1920.0,53.4308373,14.5419351,1.51,75.0,0.261,0.582,0.132,0.166,0.043,0.19,0.075,condominium,brick,premium,no,yes,no,no,no,460000
36a6cac5e19ce74909a0379ae82b74fb,szczecin,apartmentBuilding,45.34,2.0,2.0,27.0,2022.0,53.4368668,14.5530096,1.59,35.0,0.194,0.237,0.181,0.165,0.099,0.781,0.231,condominium,brick,premium,no,no,yes,no,no,750000
fb6f5f39a3190a74bedf7bfef7d94845,szczecin,blockOfFlats,57.7,4.0,2.0,3.0,2001.0,53.4529578,14.47325005,6.68,2.0,0.548,2.481,0.672,0.825,0.155,3.989,0.16,condominium,brick,,yes,no,no,no,no,610000
cb290df2fd3935acb358657f9669c117,szczecin,blockOfFlats,30.2,1.0,3.0,6.0,2018.0,53.41485673,14.54063414,1.65,5.0,0.385,0.838,0.555,0.154,0.166,0.815,0.198,condominium,brick,premium,no,no,yes,no,no,445000
f3b3ce0c557b0f11b7cfdaa484caef35,szczecin,apartmentBuilding,76.6,3.0,1.0,2.0,2017.0,53.49572043,14.59880447,8.42,0.0,0.686,1.563,0.921,0.658,0.908,3.913,0.906,condominium,brick,premium,yes,yes,no,no,no,899000
2177aa241bfc0aa265a36bae54875674,szczecin,blockOfFlats,30.2,2.0,1.0,3.0,1971.0,53.447378,14.565296,2.68,6.0,0.265,0.706,0.498,0.209,0.503,1.912,0.537,condominium,,,no,no,no,no,yes,389000
7a5a95c57059b087d4aab987d8bca31b,szczecin,blockOfFlats,62.2,4.0,,3.0,1939.0,53.4491873,14.5015442,4.87,11.0,0.222,0.827,0.115,0.589,0.298,2.081,0.132,condominium,brick,premium,no,yes,no,no,no,780000
ce2117b7e202d47f4be89c74d193794c,szczecin,,57.0,2.0,1.0,4.0,1980.0,53.390834,14.675138,8.39,1.0,0.423,1.914,0.618,0.652,0.57,,0.657,cooperative,,,no,no,,no,no,419000
accf214c55203ca15462227c6f1e3163,szczecin,blockOfFlats,122.5,5.0,4.0,4.0,1992.0,53.437221,14.566691,1.58,17.0,0.287,0.793,0.408,0.118,0.161,0.937,0.129,cooperative,,,yes,yes,no,no,no,940000
5aafbeb3f2eecf91b49b578d9636cba9,szczecin,blockOfFlats,67.0,3.0,8.0,10.0,1987.0,53.455554,14.561176,3.58,15.0,0.428,0.255,0.193,0.389,0.054,1.392,0.192,condominium,concreteSlab,,no,yes,yes,no,no,619000
ff207e6335f80f90c596fb6391174a72,szczecin,blockOfFlats,44.0,3.0,,4.0,1930.0,53.444085,14.502211,4.52,6.0,0.451,0.329,0.251,0.445,0.156,1.902,0.181,condominium,,,no,no,no,no,yes,449000
60b9c3ebbfc72ce60a3308d9b714b7c9,szczecin,blockOfFlats,46.7,2.0,8.0,10.0,1967.0,53.43087678,14.55465317,0.93,63.0,0.041,0.436,0.174,0.131,0.073,0.494,0.05,cooperative,concreteSlab,,no,yes,yes,no,yes,429000
51154b0aae3325ad93f0403e011c280f,szczecin,blockOfFlats,62.2,3.0,10.0,11.0,1977.0,53.432131,14.50304,3.96,7.0,0.201,1.128,0.384,0.508,0.432,1.943,0.436,cooperative,concreteSlab,low,yes,yes,yes,no,yes,599000
accf01b37fbbaa34f162548ee79ecb87,szczecin,blockOfFlats,43.07,2.0,1.0,3.0,1970.0,53.4250411,14.5515636,0.65,52.0,0.252,0.226,0.093,0.105,0.102,0.722,0.053,condominium,brick,premium,no,no,no,no,yes,469000
67df6bd567454da2845107f88b587d2e,szczecin,apartmentBuilding,63.0,3.0,3.0,5.0,2024.0,53.4196764,14.5600333,0.42,21.0,0.504,0.688,0.382,0.568,0.386,1.081,0.162,condominium,brick,,yes,yes,yes,no,yes,890000
858d392a51cde3efef3c2f677cbccfc9,szczecin,,47.58,2.0,3.0,3.0,,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,,low,no,no,no,no,yes,429000
3ed2d58f19e7f32d474d15378803e7e0,szczecin,,35.4,2.0,2.0,3.0,2023.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,,,no,yes,no,no,no,460000
92b153c3ad19e3de57e57413530d66e1,szczecin,tenement,74.86,4.0,3.0,4.0,1900.0,53.4348359,14.5488644,1.5,51.0,0.101,0.107,0.154,0.159,0.048,0.537,0.271,condominium,brick,,no,no,no,no,yes,549000
49b5e7f61264a0afa32559472b9e3c52,szczecin,,61.5,4.0,1.0,12.0,1985.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,,,no,no,yes,no,no,685000
a8658b4392273c7443a88fa750f55c2b,szczecin,blockOfFlats,38.0,2.0,,10.0,1968.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,cooperative,concreteSlab,,no,no,yes,no,no,379000
c5e1b9178a343181d8c4ccf1f15e2e34,szczecin,tenement,78.6,3.0,2.0,4.0,1929.0,53.4198383,14.5504582,0.8,16.0,0.26,0.183,0.152,0.486,0.215,1.16,0.222,condominium,brick,premium,no,no,no,no,yes,475000
0b10f264cc08c2ae15949a492886e03f,szczecin,,89.34,3.0,,3.0,1930.0,53.43264761,14.53673601,1.91,49.0,0.13,0.402,0.154,0.327,0.142,0.335,0.275,condominium,brick,,no,yes,no,no,no,599000
5fbd61e54277b240d050e21c83704cf1,szczecin,tenement,72.44,3.0,3.0,4.0,1930.0,53.4308373,14.5419351,1.51,75.0,0.261,0.582,0.132,0.166,0.043,0.19,0.075,condominium,brick,premium,no,no,no,no,yes,690000
88b58841bc12523217753901aef42c58,szczecin,blockOfFlats,69.07,3.0,4.0,5.0,,53.4433,14.5457,2.43,16.0,0.371,0.535,0.221,0.248,0.13,0.815,0.169,condominium,brick,,no,yes,no,no,yes,599000
51577bf20c26037d61b16a052fe1af5d,szczecin,tenement,43.68,2.0,2.0,3.0,1935.0,53.4438433,14.5055732,4.32,9.0,0.467,0.179,0.226,0.28,0.274,1.677,0.249,condominium,brick,,yes,no,no,no,yes,365000
c5f3f6942df6b1cee1bf37b4045f11ba,szczecin,tenement,81.04,4.0,,4.0,1940.0,53.450223,14.5150004,4.26,1.0,0.469,1.062,1.005,0.665,0.527,1.366,0.667,condominium,brick,premium,no,yes,no,no,yes,799000
46c134e3f8f4059e1bc94d58f436fae6,szczecin,blockOfFlats,26.0,2.0,3.0,4.0,1970.0,53.4223727,14.5195649,2.75,5.0,0.144,0.753,0.916,0.847,0.678,0.846,0.207,condominium,brick,premium,no,no,no,no,yes,349000
af7f9146e32c7bc6959316536497a8b1,szczecin,apartmentBuilding,38.5,2.0,,2.0,2012.0,53.4795911,14.541813,6.38,2.0,1.487,2.835,1.149,0.718,0.454,3.069,0.253,condominium,brick,premium,no,no,no,no,no,455000
6ab7af0d34cbf5c01d00488be999ba2f,szczecin,,48.5,2.0,8.0,12.0,1987.0,53.3748735,14.6565847,8.32,11.0,0.13,0.381,0.574,0.208,0.393,,0.397,cooperative,concreteSlab,premium,yes,yes,yes,no,yes,515000
08a6abbfd14193d241374b30f7120f22,szczecin,apartmentBuilding,31.0,2.0,3.0,4.0,2023.0,53.3932827,14.4832796,6.14,0.0,1.884,3.478,0.855,1.809,0.791,4.356,0.838,condominium,brick,premium,no,yes,yes,no,no,439000
e2c2f96f8601835989d1e31b282f2d70,szczecin,blockOfFlats,71.24,3.0,4.0,5.0,1994.0,53.45152145,14.53832738,3.47,9.0,0.291,0.492,0.546,0.14,0.091,1.141,0.167,cooperative,,,no,yes,no,no,yes,619000
04244db76147b1d2d7dda1d8d98487a9,szczecin,,77.0,3.0,4.0,4.0,1994.0,53.4314573,14.5412976,1.58,75.0,0.199,0.628,0.213,0.173,0.019,0.271,0.04,cooperative,brick,low,no,yes,no,no,no,569000
172d69ec765cbec64b0183c76a6df05f,szczecin,blockOfFlats,29.8,1.0,,,,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,concreteSlab,,no,no,yes,no,no,350000
552968581b1db2fcf02ea84d9c9c9c39,szczecin,,63.4,3.0,4.0,4.0,,53.3658827,14.6513321,8.76,6.0,0.347,0.75,0.276,0.489,0.027,,0.28,condominium,brick,,no,yes,no,no,no,545000
