id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
b83458393eb79b3ecdb13de56a6e2676,szczecin,blockOfFlats,76.38,3.0,1.0,1.0,1954.0,53.4354779,14.51203896,3.51,11.0,0.367,0.85,0.408,0.122,0.416,1.272,0.278,condominium,brick,premium,yes,no,no,no,no,3300
f0be9c1c0c2a9231ba2a45e5b25c2639,szczecin,apartmentBuilding,34.2,1.0,4.0,4.0,2023.0,53.4179653,14.5419201,1.4,9.0,0.067,0.668,0.532,0.479,0.32,0.715,0.251,condominium,brick,premium,yes,yes,yes,no,no,2100
39743e6f19d0f072a4851347f8eae45f,szczecin,tenement,58.39,3.0,1.0,4.0,1905.0,53.42982799,14.56251606,0.72,29.0,0.059,0.768,0.255,0.147,0.178,0.078,0.534,condominium,brick,premium,no,yes,no,no,no,3400
d8209a010f2f883e58a44fd934a44fa4,szczecin,blockOfFlats,51.0,2.0,1.0,3.0,2010.0,53.455611,14.46842,7.1,5.0,0.871,2.905,0.261,0.41,0.425,4.386,0.47,condominium,,premium,no,yes,no,no,no,2500
ea559b3e54c7a520718a9078cabe3af6,szczecin,,35.0,2.0,2.0,4.0,2016.0,53.42968095,14.59291267,2.23,0.0,1.607,2.572,1.595,1.895,1.386,2.071,1.459,condominium,,,no,yes,no,no,no,2100
ca7c8be77d6ee03aab89cdecf4ee4b43,szczecin,blockOfFlats,28.16,1.0,2.0,3.0,2022.0,53.417,14.5358,1.81,10.0,0.332,0.443,0.268,0.376,0.315,0.42,0.503,condominium,,,yes,yes,yes,no,no,1980
d5e54543bd79e7af8553518f46d0e9b8,szczecin,blockOfFlats,58.62,3.0,2.0,2.0,2016.0,53.4804,14.5392,6.5,2.0,1.568,2.894,1.305,0.893,0.434,3.261,0.29,condominium,,,yes,yes,no,no,no,2700
d7adf3c538c6cdf7d92ac197a6373bb5,szczecin,tenement,50.6,2.0,2.0,2.0,1930.0,53.444,14.4984,4.74,5.0,0.494,0.547,0.423,0.489,0.275,2.152,0.326,condominium,brick,,yes,no,no,no,yes,2250
c1d4e677e891f50221c33a032a31657f,szczecin,blockOfFlats,69.98,3.0,1.0,4.0,1932.0,53.434524,14.5696869,1.37,14.0,0.405,0.962,0.398,0.459,0.23,0.784,0.263,condominium,brick,premium,no,no,,no,no,3800
ae02a929db053f431933f26187dba4b1,szczecin,apartmentBuilding,38.0,2.0,,3.0,2023.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,brick,premium,no,no,yes,no,yes,2600
ea712347040eb29300c9a0ea66c2eda2,szczecin,,70.0,3.0,,2.0,1938.0,53.4131755,14.4978306,4.34,6.0,0.283,1.254,0.25,0.306,0.33,2.357,0.801,condominium,brick,premium,no,no,no,no,no,3000
19075fa96485f7c6fa3648b9b743d3b7,szczecin,,102.0,4.0,,2.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,no,no,no,yes,3500
ed61ff8fc0f80726bf341cbf1701af7b,szczecin,blockOfFlats,53.0,2.0,3.0,4.0,2003.0,53.448535,14.5718729,2.89,5.0,0.314,0.797,0.591,0.304,0.289,1.632,0.098,condominium,,premium,no,no,,no,no,1750
e7a0a3e781ea761133cb848a4f9117dd,szczecin,blockOfFlats,40.0,2.0,4.0,4.0,2022.0,53.3923246,14.4860303,6.05,0.0,1.863,3.39,0.767,1.812,0.744,4.299,0.792,condominium,,premium,yes,no,yes,no,no,2700
c6a2d283400f109572bf4d3e2b1eea43,szczecin,apartmentBuilding,75.0,3.0,1.0,3.0,2002.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,brick,premium,no,yes,no,no,yes,3200
e2c4e7633efa0c611b13f2f91647e4a5,szczecin,apartmentBuilding,30.5,1.0,4.0,26.0,2022.0,53.4291943,14.5532619,0.82,68.0,0.212,0.344,0.345,0.177,0.078,0.557,0.051,condominium,brick,premium,no,yes,yes,no,no,2600
b59156c8154adbc093eaab0cd74b5d7f,szczecin,blockOfFlats,49.36,2.0,2.0,2.0,2021.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,,premium,yes,no,yes,no,no,3300
4fd3ab8ba2ec4f48c61f3fb4186d2a38,szczecin,tenement,43.32,2.0,4.0,4.0,1930.0,53.4214955,14.5475511,0.91,24.0,0.075,0.169,0.403,0.302,0.216,0.92,0.179,condominium,brick,,no,no,no,no,yes,2100
2419082034ce3eb4fea8d32b1133dbb9,szczecin,blockOfFlats,74.46,4.0,4.0,10.0,1980.0,53.4370655,14.552892,1.61,35.0,0.184,0.259,0.183,0.18,0.114,0.775,0.253,condominium,,,no,yes,yes,no,no,3500
fb1d4accc689881591fe45eaf4d3926c,szczecin,tenement,38.0,2.0,,3.0,1920.0,53.43559601,14.56797406,1.43,17.0,0.338,0.847,0.389,0.317,0.152,0.811,0.164,condominium,brick,low,no,no,no,no,yes,1500
3fa6a1b1e595e606bfe662ca28721048,szczecin,apartmentBuilding,46.34,2.0,7.0,11.0,2014.0,53.4328737,14.5129678,3.35,16.0,0.203,1.138,0.14,0.228,0.162,1.299,0.019,condominium,brick,premium,no,yes,yes,no,no,2500
bd37b0671692096698cd380731452ff2,szczecin,blockOfFlats,38.72,2.0,3.0,4.0,2021.0,53.4208994,14.5385376,1.51,15.0,0.226,0.49,0.153,0.691,0.063,0.475,0.144,condominium,,premium,no,yes,yes,no,no,2100
2d0692fbe02753eb70da556e16a78407,szczecin,apartmentBuilding,45.42,2.0,,5.0,2015.0,53.4180886,14.5411434,1.44,11.0,0.025,0.683,0.499,0.495,0.29,0.661,0.284,condominium,brick,premium,no,no,yes,no,no,2000
cc4fabf887ef62ccbef5bb4bf369bfb1,szczecin,,55.0,2.0,2.0,4.0,,53.4501422,14.4974095,5.15,14.0,0.169,1.049,0.179,0.495,0.076,2.375,0.166,condominium,,,no,yes,yes,no,no,2300
ecbce086b1963daeb113ec04d4f47707,szczecin,,31.0,2.0,4.0,4.0,2020.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,,,yes,yes,yes,no,no,2100
a81ca82484d99b9f1fb5e7858a54be6c,szczecin,blockOfFlats,29.0,1.0,2.0,3.0,1960.0,53.4255109,14.5613305,0.24,56.0,0.106,0.854,0.625,0.119,0.011,0.427,0.469,condominium,brick,premium,no,yes,no,no,yes,1600
1764b4281ff2b4d93066695d4d0bef64,szczecin,blockOfFlats,63.31,3.0,1.0,5.0,1988.0,53.4376498,14.573637,1.79,14.0,0.17,1.251,0.055,0.41,0.258,1.217,0.187,condominium,concreteSlab,premium,yes,yes,no,no,yes,2950
a5726bd79e3e432b71eccc67366fd9e4,szczecin,blockOfFlats,28.6,1.0,3.0,4.0,1980.0,53.4518657,14.5605513,3.17,18.0,0.368,0.262,0.257,0.134,0.194,1.689,0.197,condominium,brick,,no,yes,yes,no,yes,1400
d1f0ad0df0875d892618d246c64d21c7,szczecin,blockOfFlats,51.0,2.0,,2.0,2012.0,53.4123169,14.4977984,4.36,6.0,0.236,1.345,0.169,0.401,0.39,2.391,0.708,condominium,brick,,yes,yes,no,no,no,2300
5f77aa37b2535ff85421b5caab6ea411,szczecin,tenement,40.63,2.0,1.0,4.0,1930.0,53.43241105,14.5387773,1.78,68.0,0.075,0.458,0.284,0.245,0.057,0.294,0.142,condominium,brick,premium,no,no,,no,no,2400
d5b34c7844e4b2a8404fe65a99245d79,szczecin,apartmentBuilding,37.0,2.0,4.0,5.0,2022.0,53.4215822,14.5415725,1.3,16.0,0.081,0.565,0.223,0.482,0.151,0.689,0.192,condominium,brick,premium,no,yes,yes,no,no,2500
ccb08d7cea5ba038b2e5525cac30f75c,szczecin,tenement,124.0,4.0,1.0,3.0,1897.0,53.4294606,14.5520172,0.9,69.0,0.252,0.297,0.341,0.149,0.049,0.565,0.137,condominium,brick,premium,no,yes,no,no,no,3800
21c7dad696f279227bfbe98993ccdc44,szczecin,apartmentBuilding,65.0,3.0,2.0,4.0,2012.0,53.4242308,14.4873947,4.88,11.0,0.27,0.357,0.232,0.422,0.343,2.97,0.201,condominium,brick,premium,yes,no,yes,no,no,3500
cd63a76909c005b07e06feaad55460d8,szczecin,,44.0,2.0,4.0,4.0,2005.0,53.424211,14.559731,0.12,57.0,0.116,0.707,0.447,0.107,0.022,0.585,0.434,condominium,brick,premium,yes,yes,yes,no,no,2070
0b8e3dca7dd7fb7c78d15dfa1084c8fb,szczecin,apartmentBuilding,46.7,2.0,3.0,5.0,2008.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,yes,yes,no,no,2400
3ccfc0235eb543940aa0f33d81826ddf,szczecin,,90.0,3.0,4.0,4.0,2005.0,53.424211,14.559731,0.12,57.0,0.116,0.707,0.447,0.107,0.022,0.585,0.434,condominium,brick,premium,yes,yes,yes,no,no,3000
32e9a80c437e7f403a07e1ebf13708f1,szczecin,,55.0,2.0,2.0,4.0,2005.0,53.424211,14.559731,0.12,57.0,0.116,0.707,0.447,0.107,0.022,0.585,0.434,condominium,brick,premium,yes,no,yes,no,no,2250
5da5721887abbe7cd42ecdd6682d6a7a,szczecin,,38.2,2.0,3.0,4.0,1960.0,53.4252165,14.5421392,1.26,39.0,0.239,0.425,0.182,0.363,0.1,0.474,0.203,condominium,brick,premium,no,no,,no,no,2200
4457c5271606c10000bc061a337089ad,szczecin,,65.0,3.0,4.0,7.0,,53.42159952,14.54448223,1.11,21.0,0.152,0.373,0.405,0.347,0.317,0.87,0.379,condominium,,premium,no,no,yes,no,no,3500
53fcee59e30bcdf768da0c41a7fb95fe,szczecin,blockOfFlats,46.2,2.0,,3.0,2008.0,53.42572055,14.48892135,4.78,7.0,0.418,0.317,0.239,0.292,0.408,2.903,0.263,condominium,,,no,no,no,no,no,2500
d971b2aaf74f8cf2c1c2b3afcb43dfbb,szczecin,tenement,36.53,2.0,3.0,4.0,1935.0,53.444286,14.5486,2.46,18.0,0.454,0.458,0.209,0.317,0.142,0.997,0.078,condominium,brick,,yes,no,no,no,yes,1900
d6cb27ac73445d0cc7fd89045e0e4d6e,szczecin,blockOfFlats,46.0,2.0,2.0,4.0,,53.427312,14.549056,0.9,78.0,0.474,0.034,0.138,0.363,0.067,0.436,0.111,condominium,brick,,yes,no,yes,no,no,2300
b425577b1031bb7112c04fbf4d9dd106,szczecin,,27.0,1.0,5.0,5.0,1900.0,53.4212977,14.5488314,0.84,23.0,0.067,0.086,0.32,0.339,0.139,0.968,0.107,condominium,brick,premium,no,no,yes,no,no,1900
7b390c6563773fe334e15dc904db8622,szczecin,,41.0,2.0,2.0,5.0,,53.4252165,14.5421392,1.26,39.0,0.239,0.425,0.182,0.363,0.1,0.474,0.203,condominium,,,no,no,no,no,no,2600
ace7677fb3032190753e813cd33e2de0,szczecin,blockOfFlats,70.0,3.0,1.0,2.0,2015.0,53.4164431,14.4792536,5.47,0.0,0.884,1.232,1.103,1.223,0.669,3.49,0.931,condominium,brick,premium,no,no,no,no,no,2800
f570f1b48ef30067bfccc5ff516870f0,szczecin,blockOfFlats,71.0,3.0,2.0,4.0,1980.0,53.3772457,14.6474255,7.69,6.0,0.438,0.544,0.224,0.159,0.588,,0.193,condominium,concreteSlab,premium,yes,yes,no,no,yes,3500
1cd8c1ddea233ac07fe9cad4aae66f91,szczecin,apartmentBuilding,56.0,2.0,4.0,5.0,2006.0,53.42400376,14.55900828,0.15,60.0,0.148,0.654,0.397,0.088,0.012,0.62,0.432,condominium,brick,premium,no,yes,yes,no,no,2800
9488406ba01958fa458f2ade92d792f8,szczecin,blockOfFlats,35.0,2.0,,3.0,2018.0,53.4014513,14.5071442,4.32,1.0,1.083,1.672,0.721,0.921,0.388,2.609,0.538,condominium,,,no,no,no,no,no,2200
71587ead1d3c3180c3e4f05653cd4107,szczecin,blockOfFlats,33.16,2.0,2.0,3.0,2017.0,53.441868,14.539536,2.5,11.0,0.579,0.435,0.447,0.202,0.16,0.583,0.503,condominium,brick,premium,no,yes,yes,no,no,2500
575671214ab6168b2b1168d54e02a7bb,szczecin,blockOfFlats,64.8,3.0,2.0,6.0,1990.0,53.4349639,14.5563449,1.32,28.0,0.169,0.079,0.27,0.125,0.087,0.717,0.088,condominium,concreteSlab,premium,no,yes,yes,no,no,2950
81b9f605242fc0cd2426d31346d20938,szczecin,tenement,60.0,2.0,2.0,2.0,1900.0,53.4476009862109,14.552454276625,2.75,12.0,0.345,0.732,0.63,0.374,0.061,1.444,0.17,condominium,brick,low,yes,no,no,no,no,2000
2bf5270eb710cbcfa9b87e60bb695f44,szczecin,blockOfFlats,54.0,2.0,4.0,5.0,2006.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,yes,yes,no,no,2800
a45af282a2abcecdfb7e92bf899fde32,szczecin,blockOfFlats,59.0,3.0,,1.0,1935.0,53.40661547,14.52714443,2.92,14.0,0.224,0.245,0.14,0.143,0.126,1.499,0.135,condominium,brick,premium,no,no,no,no,yes,3000
1ee05bd3af90749c79bbdcc850b5e21d,szczecin,blockOfFlats,33.57,2.0,2.0,3.0,2017.0,53.44278631,14.5393341,2.59,11.0,0.634,0.487,0.487,0.267,0.154,0.57,0.454,condominium,brick,premium,no,yes,yes,no,no,2500
e89c7474672518963d906b5168d5d807,szczecin,apartmentBuilding,45.18,2.0,5.0,26.0,2022.0,53.4291943,14.5532619,0.82,68.0,0.212,0.344,0.345,0.177,0.078,0.557,0.051,condominium,brick,premium,no,yes,yes,no,no,4000
d98407ec155a548aa3df5ce793530611,szczecin,apartmentBuilding,35.0,2.0,6.0,6.0,2022.0,53.4231443,14.5383887,1.5,21.0,0.062,0.5,0.097,0.606,0.051,0.581,0.111,condominium,brick,,yes,yes,no,no,yes,2950
35abb33bde142f599035d104199f8150,szczecin,apartmentBuilding,28.81,1.0,2.0,5.0,2014.0,53.4438433,14.5055732,4.32,9.0,0.467,0.179,0.226,0.28,0.274,1.677,0.249,condominium,brick,,no,no,yes,no,no,1800
f9496575fc7e5ce215950aae6dd10878,szczecin,apartmentBuilding,52.3,2.0,2.0,4.0,,53.4290868,14.5409901,1.47,62.0,0.081,0.545,0.158,0.159,0.103,0.169,0.122,condominium,brick,premium,no,no,,no,no,2900
722d0578c7622b32eeb1f5d68630a752,szczecin,,53.4,4.0,4.0,4.0,,53.44545,14.55238,2.52,15.0,0.247,0.493,0.418,0.458,0.141,1.242,0.022,condominium,,,no,no,,no,no,3400
14ec44c6474f2aaf7235b8ef0a98f17c,szczecin,tenement,45.61,2.0,1.0,4.0,1930.0,53.4314173,14.5418533,1.55,74.0,0.236,0.628,0.192,0.196,0.039,0.249,0.011,condominium,brick,premium,no,no,,no,no,2500
e9c501fee7c6cf796f97d79f887821b0,szczecin,,35.0,2.0,3.0,4.0,1970.0,53.43284552,14.55236149,1.2,56.0,0.116,0.17,0.233,0.227,0.087,0.701,0.126,condominium,concreteSlab,premium,no,no,yes,no,yes,2200
dc9ef862c08975bbc3811c2664dfbbb5,szczecin,tenement,60.0,2.0,2.0,3.0,,53.4345992091005,14.5714973539836,1.43,11.0,0.385,1.081,0.342,0.544,0.18,0.875,0.295,condominium,brick,,yes,no,no,yes,yes,2500
7a5999ed91a8d0e43e0e3103934c5c06,szczecin,blockOfFlats,36.0,2.0,8.0,11.0,1970.0,53.4348,14.5523,1.39,47.0,0.187,0.11,0.287,0.102,0.191,0.756,0.043,condominium,brick,,yes,no,yes,no,yes,1600
f113384cceb3621d0c79e9051efaf527,szczecin,tenement,70.0,2.0,3.0,4.0,1930.0,53.4361838,14.5458561,1.74,41.0,0.034,0.207,0.312,0.116,0.129,0.307,0.293,condominium,brick,,no,no,,no,no,2300
d0594ccc4fec8530ea51f6d9498259fc,szczecin,blockOfFlats,48.5,2.0,,12.0,1985.0,53.3761339,14.651302,7.97,12.0,0.156,0.362,0.35,0.143,0.405,,0.335,condominium,concreteSlab,,no,yes,yes,no,yes,1500
64ede530e6ae4cd553569cfab253b594,szczecin,apartmentBuilding,50.0,2.0,5.0,8.0,2019.0,53.4423434,14.5621435,2.11,10.0,0.194,0.635,0.704,0.308,0.2,1.445,0.325,condominium,brick,premium,yes,yes,yes,no,no,2600
a7068d4fc89f673b6f3ab3b1ace05408,szczecin,blockOfFlats,50.5,2.0,1.0,1.0,1976.0,53.43950585,14.513663,3.61,6.0,0.594,0.586,0.209,0.398,0.815,1.161,0.25,condominium,brick,premium,no,no,no,no,yes,2500
ad221d10366e7bb7f366116f1aabaaff,szczecin,blockOfFlats,40.0,2.0,,2.0,2010.0,53.4797653,14.5418161,6.39,2.0,1.506,2.854,1.167,0.735,0.435,3.08,0.235,condominium,brick,premium,no,no,no,no,no,2500
a21540ec12d5dbe50f84661c511b733d,szczecin,blockOfFlats,30.0,1.0,11.0,11.0,1980.0,53.4456777,14.5424688,2.76,10.0,0.36,0.858,0.12,0.118,0.164,0.861,0.133,condominium,concreteSlab,,no,yes,yes,no,no,1600
9d367adf87498634275de9607815173f,szczecin,apartmentBuilding,40.0,2.0,5.0,7.0,2021.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,brick,premium,yes,no,yes,no,no,2900
34a1ea9e2c896d5cac97fe431a3fedd1,szczecin,apartmentBuilding,26.0,1.0,6.0,7.0,2021.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,brick,premium,yes,yes,yes,no,no,2000
4053e804ad6426dfe6b14bd271562e84,szczecin,,50.71,3.0,3.0,5.0,,53.3949183,14.6373966,5.97,2.0,1.126,2.208,1.11,1.471,0.12,,1.312,condominium,,,no,yes,yes,yes,no,3600
8b485d3f8580f6d4ea6d39a82f7a59ad,szczecin,apartmentBuilding,37.5,2.0,3.0,3.0,2016.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,2300
98dab5cd0138232ed392bc20ad1c84e6,szczecin,,53.0,2.0,,2.0,,53.4438433,14.5055732,4.32,9.0,0.467,0.179,0.226,0.28,0.274,1.677,0.249,condominium,,,no,no,no,no,no,2200
2addfa53634fccdb2b530efe218f615a,szczecin,tenement,26.5,1.0,4.0,4.0,1930.0,53.43176094,14.55159545,1.12,67.0,0.185,0.268,0.274,0.128,0.09,0.597,0.108,condominium,brick,premium,no,no,,no,no,1800
6254b764343d496c52cee7975b65ba2d,szczecin,,54.0,2.0,4.0,5.0,1998.0,53.4567738,14.5812682,3.95,7.0,0.015,1.234,0.794,0.819,0.21,0.683,0.213,condominium,,,no,no,no,no,no,1900
86dc5a7d4e92a8ec75d5ea18263d56e0,szczecin,,39.0,2.0,2.0,5.0,1995.0,53.432858,14.532781,2.14,28.0,0.216,0.443,0.156,0.355,0.022,0.531,0.157,condominium,brick,premium,no,yes,yes,no,yes,1600
b6a1bb13489b9f83482deef120538956,szczecin,blockOfFlats,61.3,3.0,6.0,8.0,1980.0,53.4525862,14.5249023,4.03,3.0,0.349,0.586,0.762,0.571,0.846,1.207,0.087,condominium,brick,premium,no,no,yes,no,no,2100
07f8e47f63ee7d56465cc8f83595db48,szczecin,apartmentBuilding,38.0,2.0,2.0,5.0,2020.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,brick,premium,no,yes,yes,no,no,2400
fe9a919a29576df077264d45f7679377,szczecin,blockOfFlats,41.7,2.0,5.0,5.0,1980.0,53.4368668,14.5530096,1.59,35.0,0.194,0.237,0.181,0.165,0.099,0.781,0.231,condominium,concreteSlab,premium,no,no,no,no,yes,2000
1780a045b59024a972947233a9d8b078,szczecin,blockOfFlats,56.0,3.0,1.0,2.0,1938.0,53.435905,14.501749,4.16,2.0,0.309,0.765,0.7,0.535,0.755,1.94,0.732,condominium,brick,premium,no,no,no,no,no,2200
3b0803d3cf5a83d2bf32cb942f2d0dd6,szczecin,blockOfFlats,26.28,1.0,1.0,4.0,1980.0,53.4130039,14.523417,2.74,5.0,0.449,0.674,0.666,0.384,0.343,0.933,0.342,condominium,,,no,no,no,no,yes,1400
76cb68b283d66d920ad01506c2545263,szczecin,blockOfFlats,47.0,2.0,2.0,5.0,2000.0,53.3672643,14.6542581,8.79,8.0,0.378,0.83,0.129,0.304,0.056,,0.032,condominium,brick,premium,no,yes,no,no,yes,2300
68c634795931ada01e41bb81c2741594,szczecin,blockOfFlats,40.0,2.0,4.0,4.0,2020.0,53.3921376,14.4861837,6.05,0.0,1.849,3.392,0.774,1.801,0.729,4.307,0.778,condominium,concreteSlab,premium,no,no,yes,no,no,2700
ee14657b8b9800f0528a888539211ea3,szczecin,blockOfFlats,32.8,2.0,4.0,4.0,2023.0,53.3926445,14.4839843,6.14,0.0,1.836,3.489,0.852,1.77,0.731,4.371,0.779,condominium,brick,premium,yes,yes,yes,no,no,2300
d0e0f6ce1bb677efc08be57e7858bf7c,szczecin,,40.0,2.0,2.0,2.0,,53.4339832833097,14.5447663015548,1.59,76.0,0.288,0.34,0.26,0.279,0.102,0.335,0.269,condominium,,,no,yes,no,no,no,1950
2cf77b70e16446f959cebe625e17ff17,szczecin,blockOfFlats,59.0,3.0,5.0,10.0,1984.0,53.456111,14.493056,5.78,12.0,0.394,1.766,0.21,0.152,0.676,2.931,0.224,condominium,concreteSlab,premium,no,yes,yes,no,no,2400
8abb536cab730a4c7981d9d1722041bd,szczecin,blockOfFlats,34.58,1.0,,4.0,2000.0,53.4327506,14.5064936,3.76,13.0,0.164,1.059,0.266,0.323,0.484,1.705,0.322,condominium,brick,premium,yes,yes,no,no,yes,1600
2944a6b4b22fb477f5b70f4e045a3590,szczecin,,40.0,2.0,3.0,7.0,2012.0,53.42248,14.54056805,1.36,19.0,0.125,0.639,0.144,0.489,0.149,0.663,0.118,condominium,,premium,no,yes,yes,no,no,2700
97986cd917951ae8b2b45e5cb60dde1a,szczecin,blockOfFlats,65.94,4.0,5.0,5.0,1960.0,53.4361623,14.5598399,1.42,20.0,0.195,0.325,0.309,0.297,0.085,0.767,0.137,condominium,brick,,no,yes,no,no,no,2700
e924965e782409b2fefb3192036c265e,szczecin,apartmentBuilding,88.0,3.0,2.0,4.0,2003.0,53.4422172,14.5437071,2.38,18.0,0.354,0.601,0.33,0.347,0.243,0.66,0.326,condominium,brick,,no,yes,yes,no,no,3500
027cfe99512e3c1a51894ce7a5c697df,szczecin,blockOfFlats,29.45,2.0,4.0,4.0,2020.0,53.444069,14.5475941,2.46,18.0,0.427,0.484,0.198,0.268,0.192,0.944,0.092,condominium,brick,premium,yes,no,,no,no,2000
c56c614ad4499e35e5b20bbf8f47c89a,szczecin,blockOfFlats,25.8,1.0,4.0,4.0,2021.0,53.4338486,14.54449223,1.59,77.0,0.308,0.364,0.275,0.272,0.093,0.324,0.259,condominium,brick,premium,no,no,,no,no,2000
7d052e1ffcb9220eaf590479ba7b28f6,szczecin,blockOfFlats,50.0,2.0,,2.0,,53.40581,14.50824,4.0,2.0,0.677,1.445,0.612,0.912,0.18,2.198,0.531,condominium,,,no,no,no,no,yes,2200
ea7a20e349422203fe253f42b50c71fc,szczecin,tenement,45.33,2.0,2.0,3.0,1930.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,brick,premium,no,no,no,no,no,2100
5585f18ff261162353235bbfeb74583e,szczecin,,40.0,2.0,2.0,3.0,,53.4014513,14.5071442,4.32,1.0,1.083,1.672,0.721,0.921,0.388,2.609,0.538,condominium,,,no,yes,no,no,no,2000
7e165e53f57dbecdde67883ffa471cf4,szczecin,blockOfFlats,37.0,2.0,4.0,4.0,1950.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,,premium,yes,no,,no,no,2000
755bcd527418bdc97e6fb6b4e68a81bb,szczecin,apartmentBuilding,60.0,3.0,4.0,4.0,2021.0,53.3937316,14.4928161,5.59,2.0,2.057,2.926,0.377,2.107,0.403,3.877,0.522,condominium,brick,premium,no,no,yes,no,no,3250
3710c9702f9fb4db44eda378ecb6fbdd,szczecin,,60.0,3.0,2.0,8.0,,53.424211,14.559731,0.12,57.0,0.116,0.707,0.447,0.107,0.022,0.585,0.434,condominium,,,yes,yes,yes,no,no,4500
42f3a1889557d12bd8363f36a11b76e6,szczecin,,35.0,2.0,2.0,10.0,,53.4384141,14.5506991,1.8,33.0,0.143,0.263,0.347,0.105,0.282,0.663,0.147,condominium,,,no,no,yes,no,no,1800
