id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
446cc23e64c7668828146bccfc4c8525,szczecin,,129.0,5.0,3.0,3.0,2007.0,53.4629,14.5421,4.57,5.0,0.417,1.097,0.257,0.374,0.182,2.407,0.067,condominium,,,yes,yes,no,no,no,825000
9d02cfcf6367e125c12381990a9ecfd5,szczecin,blockOfFlats,45.8,2.0,3.0,4.0,1983.0,53.4074569,14.493049,4.84,4.0,0.702,1.844,0.438,0.991,0.108,2.902,0.5,condominium,concreteSlab,premium,no,yes,no,no,yes,420000
a5b4721df8175ca7afb0e1ffde03cb7c,szczecin,blockOfFlats,36.67,2.0,,3.0,1930.0,53.4492419,14.50149167,4.88,11.0,0.229,0.834,0.11,0.596,0.292,2.087,0.125,condominium,brick,premium,no,no,no,no,no,311000
915386764ab78d8ed39fe685181da9b3,szczecin,tenement,65.0,3.0,2.0,4.0,1930.0,53.4186337,14.5482692,0.99,9.0,0.36,0.338,0.312,0.623,0.385,1.112,0.377,condominium,brick,premium,no,no,no,no,yes,499000
4756498cb0b499431d8364a0bc1a2394,szczecin,blockOfFlats,60.44,3.0,,4.0,1960.0,53.42410635,14.53809642,1.52,25.0,0.092,0.508,0.205,0.614,0.159,0.641,0.16,condominium,brick,low,no,no,no,no,yes,460000
f444613028d3ae79b61a8e844c7d5195,szczecin,blockOfFlats,105.0,4.0,2.0,3.0,2009.0,53.4538212,14.6692962,7.93,0.0,,,,4.96,4.806,,4.618,condominium,brick,premium,yes,yes,no,no,no,748000
0ea042e8a52becd6dfede570de682a2f,szczecin,,80.0,3.0,,1.0,2017.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,,premium,yes,no,no,no,no,799000
2fea8514f59403b27690f388e9b981dd,szczecin,,38.14,2.0,9.0,12.0,1975.0,53.40616245,14.49893838,4.54,5.0,0.617,2.029,0.045,1.089,0.397,2.645,0.087,condominium,concreteSlab,low,no,yes,yes,no,yes,326000
8b81ab4a926fa93868d4486983146dee,szczecin,,57.8,3.0,9.0,12.0,1972.0,53.44498463,14.55233569,2.47,16.0,0.252,0.442,0.376,0.462,0.119,1.199,0.06,cooperative,concreteSlab,,no,yes,yes,no,yes,467000
9b9c5450fef00b86b4d995672549bdda,szczecin,blockOfFlats,33.0,2.0,,4.0,2000.0,53.3675846,14.6444151,8.31,6.0,0.525,0.323,0.744,0.952,0.516,,0.272,cooperative,brick,premium,yes,yes,no,no,no,394000
f3618a116855be061f6b6b6b35e651b3,szczecin,blockOfFlats,51.8,3.0,1.0,11.0,1980.0,53.42161413,14.52361457,2.48,6.0,0.425,0.494,0.781,1.032,0.479,0.565,0.037,cooperative,concreteSlab,premium,no,yes,yes,no,yes,489999
21c8557b4cb3716ad171f94ada7e93b8,szczecin,,71.03,3.0,1.0,1.0,2015.0,53.47718571,14.53451553,6.23,0.0,1.254,2.509,1.128,0.825,0.793,3.325,0.754,condominium,brick,premium,yes,yes,no,no,no,769999
ee095d04e51bfc46c495b7304c351141,szczecin,tenement,103.0,4.0,3.0,4.0,1920.0,53.42742869,14.53226104,1.95,18.0,0.202,0.558,0.103,0.581,0.049,0.776,0.079,condominium,brick,premium,yes,yes,no,no,yes,798000
4cc526db21afa9861c7ec26124a0951e,szczecin,blockOfFlats,77.0,3.0,,2.0,1906.0,53.44524123,14.54830179,2.57,15.0,0.517,0.556,0.316,0.275,0.16,1.082,0.081,condominium,brick,premium,no,no,no,no,yes,660000
d3f6b8e9017f6bad5aea5d9ca180be0f,szczecin,tenement,46.52,2.0,4.0,4.0,1930.0,53.42523986,14.53791809,1.54,32.0,0.186,0.556,0.332,0.57,0.261,0.592,0.18,condominium,brick,premium,no,no,,no,no,450000
ba65586281d3812068f923be8e331080,szczecin,blockOfFlats,43.3,2.0,11.0,11.0,1976.0,53.4285124,14.5125504,3.26,13.0,0.364,1.391,0.368,0.241,0.358,1.582,0.313,condominium,concreteSlab,low,no,yes,yes,no,no,329000
2d54aff55f7c56829c06c17aab99412c,szczecin,,63.4,3.0,4.0,4.0,,53.365412,14.6509226,8.78,5.0,0.34,0.766,0.316,0.525,0.081,,0.334,condominium,brick,,no,yes,no,no,no,500000
7c706b671855de0d8bfd71ac524f95d5,szczecin,,51.31,2.0,3.0,4.0,2017.0,53.4134297,14.4925976,4.66,4.0,0.602,1.18,0.345,0.437,0.174,2.681,0.876,condominium,,,yes,yes,yes,no,no,664000
8badb1e15f903c0c9471caca30d7c2dc,szczecin,,47.93,2.0,,4.0,,53.4255556,14.5324177,1.91,21.0,0.165,0.357,0.213,0.709,0.093,0.638,0.141,condominium,brick,premium,no,no,no,no,no,379000
0af703de8e57b62e0237e4070eba43ef,szczecin,blockOfFlats,98.92,4.0,2.0,2.0,2010.0,53.4656376,14.5423955,4.86,11.0,0.209,1.371,0.152,0.072,0.342,2.41,0.366,condominium,,premium,yes,yes,no,no,no,890000
4e168b2a6ec8c9ec409f6f8beb837b06,szczecin,tenement,53.0,2.0,3.0,3.0,1890.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,no,no,no,629000
410a8693e87933d5f992306d52b0a559,szczecin,tenement,64.0,3.0,2.0,4.0,1958.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,brick,low,no,no,no,no,yes,479000
d92c6df787ad409d6c8f150964939495,szczecin,tenement,43.5,2.0,3.0,4.0,1930.0,53.427312,14.549056,0.9,78.0,0.474,0.034,0.138,0.363,0.067,0.436,0.111,condominium,brick,,no,no,no,no,yes,530000
d5a4d19da04c923d67642aa9c0d8536f,szczecin,tenement,107.37,4.0,,4.0,1930.0,53.4331801,14.568944,1.21,9.0,0.562,0.937,0.311,0.332,0.121,0.644,0.411,condominium,brick,,no,no,no,no,yes,620000
dff2840bd3f3a11999d2f2d6fe62884c,szczecin,blockOfFlats,64.65,3.0,3.0,4.0,2000.0,53.365833,14.661389,9.24,9.0,0.449,1.328,0.216,0.195,0.228,,0.236,cooperative,brick,premium,no,yes,no,no,no,585000
b268d2d5aacf553f60db2dc3a31e83a7,szczecin,tenement,56.0,2.0,4.0,4.0,1930.0,53.42912835,14.53981716,1.54,58.0,0.055,0.621,0.201,0.127,0.038,0.245,0.198,condominium,brick,premium,yes,no,,no,no,445000
823e4953a7790176078069f6d545a7ca,szczecin,tenement,59.0,2.0,4.0,4.0,1930.0,53.42912835,14.53981716,1.54,58.0,0.055,0.621,0.201,0.127,0.038,0.245,0.198,condominium,brick,premium,yes,no,,no,no,465000
ae697cc35f7dade84d168d6fbf907392,szczecin,tenement,48.05,2.0,3.0,3.0,1939.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,brick,low,yes,no,no,no,yes,350000
cfe5353b0bac0a1eb157302ac605d5a2,szczecin,blockOfFlats,49.26,2.0,4.0,4.0,1980.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,concreteSlab,,yes,yes,no,no,yes,385000
9ea49f0efdcf06e278d076d748b32bcf,szczecin,tenement,91.03,3.0,3.0,4.0,1930.0,53.4241661,14.5415774,1.29,27.0,0.149,0.494,0.25,0.383,0.222,0.596,0.285,condominium,brick,,no,yes,no,no,yes,680000
44e5d93b4b7d646f26426f45c7bc2e37,szczecin,blockOfFlats,34.68,2.0,3.0,3.0,2003.0,53.4613134,14.5425304,4.39,3.0,0.591,0.972,0.431,0.551,0.024,2.253,0.119,condominium,,low,yes,yes,no,no,no,385000
431fb86bc4ffe3cd89bc4f9b3b317126,szczecin,blockOfFlats,87.3,4.0,4.0,12.0,1980.0,53.4368668,14.5530096,1.59,35.0,0.194,0.237,0.181,0.165,0.099,0.781,0.231,cooperative,,low,yes,yes,yes,no,yes,640000
a8f33c3bf9461849f1b8914b9ab7c3cd,szczecin,tenement,60.0,3.0,1.0,4.0,1930.0,53.4471255,14.5525049,2.7,14.0,0.314,0.679,0.583,0.425,0.031,1.401,0.183,condominium,brick,low,yes,no,no,no,yes,499000
4fd74e394f0cfe9aa5304c9c8bd20f59,szczecin,tenement,80.0,4.0,3.0,3.0,1910.0,53.4317259,14.5445338,1.43,81.0,0.406,0.508,0.233,0.364,0.046,0.267,0.072,condominium,brick,low,no,no,no,no,no,440000
a24bd5dc8f2da657850c1d5a8c529edc,szczecin,tenement,56.0,3.0,4.0,4.0,1920.0,53.4290868,14.5409901,1.47,62.0,0.081,0.545,0.158,0.159,0.103,0.169,0.122,condominium,brick,premium,no,no,,no,no,445000
4336f0e996d2b76e965347a6a34356b3,szczecin,tenement,40.0,2.0,4.0,4.0,1950.0,53.45923955,14.58076715,4.2,15.0,0.229,1.13,0.807,0.557,0.443,0.412,0.07,condominium,brick,premium,no,no,,no,no,320000
138b61b55eefd7847f760f04c2e8a73f,szczecin,blockOfFlats,48.5,2.0,5.0,12.0,1985.0,53.3781463,14.6561581,8.07,24.0,0.272,0.047,0.373,0.094,0.028,,0.039,condominium,concreteSlab,,no,yes,yes,no,yes,435000
87560d03c2e2171c017fc88ae21d288d,szczecin,,81.9,3.0,2.0,10.0,1989.0,53.36904272,14.65052605,8.47,5.0,0.654,0.529,0.443,0.61,0.346,,0.329,cooperative,concreteSlab,,no,yes,yes,no,yes,729000
2fa358883ce6d083ae945c021719a448,szczecin,tenement,42.79,2.0,2.0,3.0,1930.0,53.3980728,14.5247091,3.7,6.0,0.134,1.176,0.071,0.115,0.024,2.463,0.076,condominium,brick,low,no,no,no,no,yes,299000
303b79f7c9392b01267ec56a9e6a9d4d,szczecin,blockOfFlats,61.31,3.0,3.0,3.0,2020.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,brick,premium,yes,yes,yes,no,no,650000
a928249966478bed2a10720ed8230b61,szczecin,blockOfFlats,70.55,4.0,4.0,4.0,1987.0,53.3755694,14.6672705,8.83,10.0,0.177,0.838,0.416,0.03,0.159,,0.274,condominium,concreteSlab,,no,yes,no,no,yes,515000
283cea1c4e0512ed3989216337b90c27,szczecin,blockOfFlats,38.0,2.0,9.0,11.0,1981.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,cooperative,concreteSlab,,no,no,yes,no,yes,365000
42859f34dcd40ff495e3f97fc94414b6,szczecin,blockOfFlats,51.66,3.0,2.0,4.0,2017.0,53.4903555,14.6085683,8.09,1.0,0.268,1.722,0.571,1.442,1.669,3.666,1.596,condominium,brick,premium,yes,no,yes,no,yes,499000
3f3fbaaf44355ddd844d2fb0accd877f,szczecin,blockOfFlats,47.17,3.0,2.0,2.0,1938.0,53.444725,14.50301,4.51,6.0,0.369,0.343,0.301,0.37,0.237,1.858,0.252,condominium,brick,low,no,no,no,no,yes,350000
a83807e875713b0e1998fc87634fab24,szczecin,tenement,59.0,3.0,4.0,4.0,1960.0,53.42829427,14.53879165,1.57,54.0,0.075,0.669,0.116,0.226,0.135,0.335,0.175,condominium,brick,,no,no,,no,no,465000
ebfa7dbdb563261471b2cb3c759675e0,szczecin,,53.0,3.0,5.0,11.0,1975.0,53.4270164,14.5123547,3.25,9.0,0.429,1.33,0.483,0.362,0.483,1.505,0.425,cooperative,concreteSlab,,no,yes,yes,no,no,409000
2fb693e3ef206d3a6851b3a0ee89cc71,szczecin,tenement,56.0,3.0,4.0,4.0,1960.0,53.42839144,14.53819942,1.61,52.0,0.108,0.71,0.076,0.229,0.145,0.368,0.149,condominium,brick,,no,no,,no,no,445000
daf9c7e2ff2923b4ca1c53bd49744912,szczecin,blockOfFlats,76.37,3.0,5.0,5.0,2000.0,53.4265537,14.5529795,0.64,62.0,0.28,0.298,0.155,0.126,0.074,0.654,0.111,condominium,,premium,yes,yes,yes,no,no,820000
1ba6a276832d1a706e59a3db5050f3a8,szczecin,blockOfFlats,60.48,3.0,,2.0,2023.0,53.39634,14.6789679,8.38,4.0,0.423,2.546,0.22,0.566,0.415,,0.264,condominium,brick,,yes,yes,yes,no,no,499000
1b6980d48dc1e0191a3393ff22306a30,szczecin,tenement,136.0,5.0,,3.0,,53.4241767,14.5609422,0.09,54.0,0.142,0.779,0.504,0.182,0.015,0.577,0.409,condominium,brick,premium,no,no,yes,no,no,949000
4a229fe85373844504244c2285737355,szczecin,,67.95,3.0,1.0,1.0,,53.4465706,14.51201752,4.14,3.0,0.184,0.617,0.649,0.261,0.524,1.329,0.551,condominium,,,no,no,,no,no,390000
b92cf3d55be078fabe0f3bb5f60750c9,szczecin,tenement,71.76,3.0,4.0,4.0,1910.0,53.4308373,14.5419351,1.51,75.0,0.261,0.582,0.132,0.166,0.043,0.19,0.075,condominium,brick,premium,no,no,,no,no,479000
1dc12f777eaa3901b9468219f0323671,szczecin,blockOfFlats,48.0,2.0,2.0,4.0,1974.0,53.4384539,14.5660961,1.71,19.0,0.152,0.807,0.456,0.036,0.267,1.054,0.083,cooperative,concreteSlab,premium,no,yes,no,no,yes,535000
c9ff66b799585c99d56df6da52410bcf,szczecin,,104.35,4.0,1.0,4.0,,53.4269595,14.5379065,1.58,43.0,0.216,0.68,0.168,0.385,0.143,0.459,0.036,condominium,brick,premium,no,no,no,no,no,769000
99035e84d549f02b04da9f6f70c8cdad,szczecin,,32.0,1.0,3.0,8.0,1980.0,53.4316221,14.5163271,3.1,12.0,0.189,1.363,0.123,0.226,0.103,1.173,0.244,cooperative,concreteSlab,,no,no,yes,no,no,279000
86ff5c23678ca5a0e447a9754c562a6f,szczecin,apartmentBuilding,67.52,3.0,1.0,3.0,2017.0,53.3941933,14.4916033,5.63,2.0,2.031,2.967,0.366,2.156,0.375,3.893,0.608,condominium,brick,premium,yes,no,yes,no,no,659000
35677da559f6188944a3f4eb18fa9c20,szczecin,blockOfFlats,49.2,2.0,7.0,10.0,1987.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,,,no,no,yes,no,no,418000
fb04112c3f72230f473ce1053ceefa62,szczecin,blockOfFlats,32.54,1.0,1.0,4.0,2007.0,53.4335341,14.4830325,5.29,1.0,1.303,1.238,0.861,0.716,0.901,3.203,0.436,condominium,brick,premium,no,yes,no,no,no,369000
7d9d62bbc96a05ffe899b4b78ccae55c,szczecin,blockOfFlats,51.0,2.0,,4.0,1990.0,53.3747434,14.661475,8.58,15.0,0.188,0.557,0.411,0.123,0.267,,0.16,condominium,concreteSlab,premium,no,yes,no,no,yes,530000
98b0bfd9aa51310a11029227a9f15777,szczecin,blockOfFlats,64.5,3.0,3.0,4.0,2000.0,53.427312,14.549056,0.9,78.0,0.474,0.034,0.138,0.363,0.067,0.436,0.111,condominium,,premium,no,yes,no,no,yes,585000
5283947ad50d7c25a5d13cd6f22f8ee2,szczecin,blockOfFlats,36.4,2.0,4.0,4.0,,53.445816,14.549937,2.6,14.0,0.413,0.566,0.388,0.387,0.124,1.189,0.052,condominium,,,no,no,no,no,yes,310000
